Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
6/15/21,Ages_5-11_yrs,152865,0.1,0.1,79822,0.5,0.3,0.1,0.1,0,0,0,0,0,0
6/15/21,Ages_12-17_yrs,8194263,4.6,4.6,5638060,32.4,22.3,3.6,3.6,0,0,3.6,0,0,0
6/15/21,Race_eth_unknown,47204439,36,26.4,37089025,,,31.1,23.7,0,0,31.1,0,0,0
6/15/21,Race_eth_NHNHOPI,369554,0.3,0.2,331573,39.8,35.7,0.3,0.2,0,0,0.3,0,0,0
6/15/21,Race_eth_NHWhite,77961213,59.4,43.7,72882051,39.5,36.9,61,46.6,0,0,61,0,0,0
6/15/21,Race_eth_NHAIAN,1128003,0.9,0.6,967059,46.3,39.7,0.8,0.6,0,0,0.8,0,0,0
6/15/21,Ages_65-74_yrs,28407328,15.9,15.9,26003443,89.1,81.6,16.6,16.6,0,0,16.6,0,0,0
6/15/21,US,178473919,,100,156506510,53.8,47.1,,100,0,,100,,0,0
6/15/21,Race_eth_known,131269468,99.9,73.6,119417456,,,99.9,76.3,0,0,99.9,0,0,0
6/15/21,Ages_75+_yrs,19605402,11,11,17874442,85.6,78,11.4,11.4,0,0,11.4,0,0,0
6/14/21,Race_eth_Hispanic,23036447,17.6,12.9,19578456,36.1,30.7,16.5,12.6,0,0,16.5,0,0,0
6/14/21,Ages_40-49_yrs,25360046,14.2,14.2,22261829,62.2,54.6,14.3,14.3,0,0,14.3,0,0,0
6/14/21,Ages_<12yrs,160484,0.1,0.1,78771,0.3,0.2,0.1,0.1,0,0,0,0,0,0
6/14/21,Age_known,178093776,99.9,99.9,155842296,,,99.9,99.9,0,0,99.9,0,0,0
6/14/21,US,178113630,,100,155846933,53.6,46.9,,100,0,,100,,0,0
6/14/21,Race_eth_NHBlack,11556592,8.8,6.5,10095355,28,24.5,8.5,6.5,0,0,8.5,0,0,0
6/14/21,Ages_18-24_yrs,14471590,8.1,8.1,11924753,47.3,39,7.7,7.7,0,0,7.7,0,0,0
6/14/21,Ages_65-74_yrs,28388970,15.9,15.9,25971522,89,81.5,16.7,16.7,0,0,16.7,0,0,0
6/14/21,Race_eth_unknown,47119076,36,26.5,36966038,,,31.1,23.7,0,0,31.1,0,0,0
6/14/21,Sex_Male,82932497,47,46.6,72412937,50.7,44.3,46.9,46.5,0,0,46.9,0,0,0
6/14/21,Race_eth_NHAIAN,1125104,0.9,0.6,962709,46.2,39.5,0.8,0.6,0,0,0.8,0,0,0
6/14/21,Race_eth_NHMult_Oth,7943452,6.1,4.5,6818401,95,92.9,5.7,4.4,0,0,5.7,0,0,0
6/14/21,Race_eth_NHWhite,77851199,59.4,43.7,72634690,39.5,36.8,61.1,46.6,0,0,61.1,0,0,0
6/14/21,Race_eth_NHNHOPI,368526,0.3,0.2,329484,39.7,35.5,0.3,0.2,0,0,0.3,0,0,0
6/14/21,Race_eth_known,130994543,99.9,73.5,118880869,,,99.9,76.3,0,0,99.9,0,0,0
6/14/21,Ages_12-15_yrs,4655039,2.6,2.6,2724561,27.5,16.1,1.7,1.7,0,0,1.7,0,0,0
6/14/21,Ages_25-39_yrs,35799115,20.1,20.1,30803437,52.3,45,19.8,19.8,0,0,19.8,0,0,0
6/14/21,Sex_unknown,1722666,1,1,1290298,,,0.8,0.8,0,0,0.8,0,0,0
6/14/21,Ages_5-11_yrs,150284,0.1,0.1,75611,0.5,0.3,0,0,0,0,0,0,0,0
6/14/21,Ages_<5yrs,6512,0,0,2180,0,0,0,0,0,0,0,0,0,0
6/14/21,Sex_known,176390964,99.9,99,154556635,,,99.9,99.2,0,0,99.9,0,0,0
6/14/21,Sex_Female,93458467,53,52.5,82143698,55.4,48.7,53.1,52.7,0,0,53.1,0,0,0
6/14/21,Ages_75+_yrs,19595483,11,11,17857898,85.5,78,11.5,11.5,0,0,11.5,0,0,0
6/14/21,Race_eth_NHAsian,9113223,7,5.1,8461774,48,44.5,7.1,5.4,0,0,7.1,0,0,0
6/14/21,Ages_50-64_yrs,46199030,25.9,25.9,41469221,72.6,65.1,26.6,26.6,0,0,26.6,0,0,0
6/14/21,Ages_16-17_yrs,3464019,1.9,1.9,2750304,41.3,32.8,1.8,1.8,0,0,1.8,0,0,0
6/14/21,Ages_12-17_yrs,8119058,4.6,4.6,5474865,32.1,21.6,3.5,3.5,0,0,3.5,0,0,0
6/14/21,Age_unknown,19854,0,0,4637,,,0,0,0,0,0,0,0,0
6/13/21,Ages_5-11_yrs,147769,0.1,0.1,71120,0.5,0.2,0,0,0,0,0,0,0,0
6/13/21,Race_eth_NHWhite,77750727,59.5,43.7,72399880,39.4,36.7,61.2,46.6,0,0,61.2,0,0,0
6/13/21,Ages_25-39_yrs,35715931,20.1,20.1,30662463,52.2,44.8,19.8,19.8,0,0,19.8,0,0,0
6/13/21,Race_eth_NHAsian,9094182,7,5.1,8422063,47.9,44.3,7.1,5.4,0,0,7.1,0,0,0
6/13/21,Ages_18-24_yrs,14423387,8.1,8.1,11843012,47.2,38.7,7.6,7.6,0,0,7.6,0,0,0
6/13/21,Sex_Female,93293753,53,52.5,81835647,55.4,48.6,53.2,52.7,0,0,53.2,0,0,0
6/13/21,Ages_40-49_yrs,25312828,14.2,14.2,22179149,62.1,54.4,14.3,14.3,0,0,14.3,0,0,0
6/13/21,Race_eth_NHMult_Oth,7928130,6.1,4.5,6787384,95,92.4,5.7,4.4,0,0,5.7,0,0,0
6/13/21,Ages_16-17_yrs,3446295,1.9,1.9,2720356,41.1,32.4,1.8,1.8,0,0,1.8,0,0,0
6/13/21,Race_eth_known,130742112,99.9,73.5,118378255,,,99.9,76.3,0,0,99.9,0,0,0
6/13/21,Age_unknown,19822,0,0,4615,,,0,0,0,0,0,0,0,0
6/13/21,Race_eth_NHBlack,11525466,8.8,6.5,10041196,28,24.4,8.5,6.5,0,0,8.5,0,0,0
6/13/21,Sex_unknown,1721106,1,1,1287774,,,0.8,0.8,0,0,0.8,0,0,0
6/13/21,Ages_12-17_yrs,8047778,4.5,4.5,5309575,31.8,21,3.4,3.4,0,0,3.4,0,0,0
6/13/21,Ages_50-64_yrs,46143383,26,26,41367605,72.5,65,26.7,26.6,0,0,26.7,0,0,0
6/13/21,Ages_12-15_yrs,4601483,2.6,2.6,2589219,27.2,15.3,1.7,1.7,0,0,1.7,0,0,0
6/13/21,Age_known,177761873,99.9,99.9,155223711,,,99.9,99.9,0,0,99.9,0,0,0
6/13/21,Ages_75+_yrs,19587645,11,11,17844112,85.5,77.9,11.5,11.5,0,0,11.5,0,0,0
6/13/21,Race_eth_NHAIAN,1122751,0.9,0.6,958723,46.1,39.4,0.8,0.6,0,0,0.8,0,0,0
6/13/21,Sex_Male,82766836,47,46.6,72104905,50.6,44.1,46.8,46.5,0,0,46.8,0,0,0
6/13/21,Race_eth_unknown,47039572,36,26.5,36850046,,,31.1,23.7,0,0,31.1,0,0,0
6/13/21,Ages_<12yrs,157954,0.1,0.1,74269,0.3,0.2,0,0,0,0,0,0,0,0
6/13/21,Ages_65-74_yrs,28372967,16,16,25943526,89,81.4,16.7,16.7,0,0,16.7,0,0,0
6/13/21,Sex_known,176060589,99.9,99,153940552,,,99.9,99.2,0,0,99.9,0,0,0
6/13/21,Race_eth_Hispanic,22953427,17.6,12.9,19441641,36,30.5,16.4,12.5,0,0,16.4,0,0,0
6/13/21,Race_eth_NHNHOPI,367429,0.3,0.2,327368,39.6,35.3,0.3,0.2,0,0,0.3,0,0,0
6/13/21,US,177781695,,100,155228326,53.5,46.8,,100,0,,100,,0,0
6/13/21,Ages_<5yrs,6501,0,0,2175,0,0,0,0,0,0,0,0,0,0
6/12/21,Sex_Female,93241354,53,52.5,81691672,55.3,48.5,53.2,52.7,0,0,53.2,0,0,0
6/12/21,Ages_75+_yrs,19585958,11,11,17840342,85.5,77.9,11.5,11.5,0,0,11.5,0,0,0
6/12/21,Ages_65-74_yrs,28368949,16,16,25934757,89,81.3,16.7,16.7,0,0,16.7,0,0,0
6/12/21,Sex_unknown,1720550,1,1,1286911,,,0.8,0.8,0,0,0.8,0,0,0
6/12/21,Ages_16-17_yrs,3441318,1.9,1.9,2704219,41,32.2,1.7,1.7,0,0,1.7,0,0,0
6/12/21,Race_eth_Hispanic,22918498,17.5,12.9,19367807,35.9,30.4,16.4,12.5,0,0,16.4,0,0,0
6/12/21,Ages_18-24_yrs,14406656,8.1,8.1,11806119,47.1,38.6,7.6,7.6,0,0,7.6,0,0,0
6/12/21,Sex_Male,82706450,47,46.6,71953908,50.6,44,46.8,46.4,0,0,46.8,0,0,0
6/12/21,Ages_40-49_yrs,25293822,14.2,14.2,22138453,62,54.3,14.3,14.3,0,0,14.3,0,0,0
6/12/21,Ages_5-11_yrs,147131,0.1,0.1,68851,0.5,0.2,0,0,0,0,0,0,0,0
6/12/21,Age_known,177648555,99.9,99.9,154927895,,,99.9,99.9,0,0,99.9,0,0,0
6/12/21,Sex_known,175947804,99.9,99,153645580,,,99.9,99.2,0,0,99.9,0,0,0
6/12/21,Ages_25-39_yrs,35684061,20.1,20.1,30594931,52.2,44.7,19.7,19.7,0,0,19.8,0,0,0
6/12/21,Ages_50-64_yrs,46123018,26,26,41323239,72.5,64.9,26.7,26.7,0,0,26.7,0,0,0
6/12/21,Race_eth_NHAIAN,1122418,0.9,0.6,957853,46.1,39.3,0.8,0.6,0,0,0.8,0,0,0
6/12/21,Race_eth_unknown,47009356,36,26.5,36794665,,,31.1,23.7,0,0,31.2,0,0,0
6/12/21,Ages_<12yrs,157313,0.1,0.1,71996,0.3,0.1,0,0,0,0,0,0,0,0
6/12/21,Race_eth_NHMult_Oth,7923246,6.1,4.5,6773619,95,92.3,5.7,4.4,0,0,5.7,0,0,0
6/12/21,US,177668354,,100,154932491,53.5,46.7,,100,0,,100,,0,0
6/12/21,Ages_<5yrs,6500,0,0,2172,0,0,0,0,0,0,0,0,0,0
6/12/21,Race_eth_NHNHOPI,367175,0.3,0.2,326612,39.5,35.2,0.3,0.2,0,0,0.3,0,0,0
6/12/21,Race_eth_NHAsian,9087647,7,5.1,8398608,47.8,44.2,7.1,5.4,0,0,7.1,0,0,0
6/12/21,Race_eth_NHBlack,11516926,8.8,6.5,10017413,27.9,24.3,8.5,6.5,0,0,8.5,0,0,0
6/12/21,Ages_12-17_yrs,8028778,4.5,4.5,5218058,31.7,20.6,3.4,3.4,0,0,3.4,0,0,0
6/12/21,Age_unknown,19799,0,0,4596,,,0,0,0,0,0,0,0,0
6/12/21,Race_eth_NHWhite,77723077,59.5,43.7,72295889,39.4,36.6,61.2,46.7,0,0,61.2,0,0,0
6/12/21,Ages_12-15_yrs,4587460,2.6,2.6,2513839,27.1,14.9,1.6,1.6,0,0,1.6,0,0,0
6/12/21,Race_eth_known,130658987,99.9,73.5,118137801,,,99.9,76.3,0,0,99.9,0,0,0
6/11/21,Race_eth_Hispanic,22838180,17.5,12.9,19214558,35.8,30.1,16.3,12.5,0,0,16.3,0,0,0
6/11/21,Race_eth_NHWhite,77648912,59.5,43.8,72066482,39.3,36.5,61.3,46.7,0,0,61.3,0,0,0
6/11/21,Ages_5-11_yrs,144928,0.1,0.1,62626,0.5,0.2,0,0,0,0,0,0,0,0
6/11/21,Sex_Female,93105319,53,52.5,81375978,55.2,48.3,53.2,52.7,0,0,53.2,0,0,0
6/11/21,Age_unknown,19764,0,0,4575,,,0,0,0,0,0,0,0,0
6/11/21,US,177388122,,100,154291399,53.4,46.5,,100,0,,100,,0,0
6/11/21,Ages_40-49_yrs,25251502,14.2,14.2,22058188,61.9,54.1,14.3,14.3,0,0,14.3,0,0,0
6/11/21,Ages_25-39_yrs,35613968,20.1,20.1,30466171,52.1,44.5,19.7,19.7,0,0,19.8,0,0,0
6/11/21,Race_eth_NHNHOPI,366256,0.3,0.2,324382,39.4,34.9,0.3,0.2,0,0,0.3,0,0,0
6/11/21,Ages_50-64_yrs,46075472,26,26,41228972,72.4,64.8,26.7,26.7,0,0,26.7,0,0,0
6/11/21,Race_eth_unknown,46942583,36,26.5,36678861,,,31.2,23.8,0,0,31.2,0,0,0
6/11/21,Age_known,177368358,99.9,99.9,154286824,,,99.9,99.9,0,0,99.9,0,0,0
6/11/21,Race_eth_NHAsian,9069649,7,5.1,8347068,47.7,43.9,7.1,5.4,0,0,7.1,0,0,0
6/11/21,Ages_<12yrs,155097,0.1,0.1,65765,0.3,0.1,0,0,0,0,0,0,0,0
6/11/21,Ages_65-74_yrs,28358515,16,16,25914843,88.9,81.3,16.8,16.8,0,0,16.8,0,0,0
6/11/21,Race_eth_known,130445528,99.9,73.5,117612513,,,99.9,76.2,0,0,99.9,0,0,0
6/11/21,Sex_unknown,1719133,1,1,1284093,,,0.8,0.8,0,0,0.8,0,0,0
6/11/21,Race_eth_NHAIAN,1121086,0.9,0.6,954249,46,39.2,0.8,0.6,0,0,0.8,0,0,0
6/11/21,Race_eth_NHBlack,11490884,8.8,6.5,9964321,27.9,24.2,8.5,6.5,0,0,8.5,0,0,0
6/11/21,Ages_18-24_yrs,14369437,8.1,8.1,11737062,47,38.4,7.6,7.6,0,0,7.6,0,0,0
6/11/21,Sex_known,175668989,99.9,99,153007306,,,99.9,99.2,0,0,99.9,0,0,0
6/11/21,Ages_75+_yrs,19581446,11,11,17831444,85.5,77.8,11.6,11.6,0,0,11.6,0,0,0
6/11/21,Ages_12-17_yrs,7962921,4.5,4.5,4984379,31.5,19.7,3.2,3.2,0,0,3.2,0,0,0
6/11/21,Ages_12-15_yrs,4536220,2.6,2.6,2315335,26.8,13.7,1.5,1.5,0,0,1.5,0,0,0
6/11/21,Sex_Male,82563670,47,46.5,71631328,50.5,43.8,46.8,46.4,0,0,46.8,0,0,0
6/11/21,Ages_16-17_yrs,3426701,1.9,1.9,2669044,40.8,31.8,1.7,1.7,0,0,1.7,0,0,0
6/11/21,Ages_<5yrs,6491,0,0,2167,0,0,0,0,0,0,0,0,0,0
6/11/21,Race_eth_NHMult_Oth,7910561,6.1,4.5,6741453,95,91.8,5.7,4.4,0,0,5.7,0,0,0
6/10/21,Ages_18-24_yrs,14313291,8.1,8.1,11643972,46.8,38.1,7.6,7.6,0,0,7.6,0,0,0
6/10/21,Ages_65-74_yrs,28338443,16,16,25878945,88.9,81.2,16.9,16.9,0,0,16.9,0,0,0
6/10/21,Race_eth_NHAsian,9047494,7,5.1,8290144,47.6,43.6,7.1,5.4,0,0,7.1,0,0,0
6/10/21,Sex_Male,82351236,47,46.5,71209496,50.4,43.6,46.8,46.4,0,0,46.8,0,0,0
6/10/21,Ages_16-17_yrs,3405291,1.9,1.9,2630576,40.6,31.4,1.7,1.7,0,0,1.7,0,0,0
6/10/21,Ages_12-15_yrs,4465207,2.5,2.5,2094471,26.4,12.4,1.4,1.4,0,0,1.4,0,0,0
6/10/21,Race_eth_known,130120702,99.9,73.5,116923672,,,99.9,76.2,0,0,99.9,0,0,0
6/10/21,Ages_40-49_yrs,25189355,14.2,14.2,21945632,61.8,53.8,14.3,14.3,0,0,14.3,0,0,0
6/10/21,US,176960999,,100,153440211,53.3,46.2,,100,0,,100,,0,0
6/10/21,Ages_<12yrs,152023,0.1,0.1,59300,0.3,0.1,0,0,0,0,0,0,0,0
6/10/21,Sex_unknown,1716893,1,1,1279492,,,0.8,0.8,0,0,0.8,0,0,0
6/10/21,Age_known,176941307,99.9,99.9,153435677,,,99.9,99.9,0,0,99.9,0,0,0
6/10/21,Ages_75+_yrs,19571293,11.1,11.1,17813195,85.4,77.8,11.6,11.6,0,0,11.6,0,0,0
6/10/21,Ages_12-17_yrs,7870498,4.4,4.4,4725047,31.1,18.7,3.1,3.1,0,0,3.1,0,0,0
6/10/21,Race_eth_unknown,46840286,36,26.5,36516514,,,31.2,23.8,0,0,31.2,0,0,0
6/10/21,Sex_Female,92892870,53,52.5,80951223,55.1,48,53.2,52.8,0,0,53.2,0,0,0
6/10/21,Ages_50-64_yrs,46000034,26,26,41088049,72.3,64.5,26.8,26.8,0,0,26.8,0,0,0
6/10/21,Race_eth_Hispanic,22728484,17.5,12.8,19029645,35.7,29.8,16.3,12.4,0,0,16.3,0,0,0
6/10/21,Race_eth_NHAIAN,1118213,0.9,0.6,948691,45.9,39,0.8,0.6,0,0,0.8,0,0,0
6/10/21,Ages_5-11_yrs,141868,0.1,0.1,56171,0.5,0.2,0,0,0,0,0,0,0,0
6/10/21,Race_eth_NHNHOPI,365079,0.3,0.2,322251,39.3,34.7,0.3,0.2,0,0,0.3,0,0,0
6/10/21,Ages_25-39_yrs,35506370,20.1,20.1,30281537,51.9,44.3,19.7,19.7,0,0,19.7,0,0,0
6/10/21,Race_eth_NHWhite,77520494,59.6,43.8,71741227,39.3,36.4,61.4,46.8,0,0,61.4,0,0,0
6/10/21,Race_eth_NHBlack,11449851,8.8,6.5,9892329,27.8,24,8.5,6.4,0,0,8.5,0,0,0
6/10/21,Ages_<5yrs,6481,0,0,2160,0,0,0,0,0,0,0,0,0,0
6/10/21,Age_unknown,19692,0,0,4534,,,0,0,0,0,0,0,0,0
6/10/21,Sex_known,175244106,99.9,99,152160719,,,99.9,99.2,0,0,99.9,0,0,0
6/10/21,Race_eth_NHMult_Oth,7891087,6.1,4.5,6699385,95,91.2,5.7,4.4,0,0,5.7,0,0,0
6/9/21,Ages_40-49_yrs,25133495,14.2,14.2,21846518,61.6,53.6,14.3,14.3,0,0,14.3,0,0,0
6/9/21,Age_unknown,19621,0,0,4484,,,0,0,0,0,0,0,0,0
6/9/21,Ages_50-64_yrs,45930365,26,26,40961025,72.1,64.3,26.8,26.8,0,0,26.8,0,0,0
6/9/21,US,176557158,,100,152626588,53.2,46,,100,0,,100,,0,0
6/9/21,Ages_25-39_yrs,35407490,20.1,20.1,30114966,51.8,44,19.7,19.7,0,0,19.7,0,0,0
6/9/21,Ages_<12yrs,148800,0.1,0.1,52688,0.3,0.1,0,0,0,0,0,0,0,0
6/9/21,Age_known,176537537,99.9,99.9,152622104,,,99.9,99.9,0,0,99.9,0,0,0
6/9/21,Ages_65-74_yrs,28317545,16,16,25842614,88.8,81,16.9,16.9,0,0,16.9,0,0,0
6/9/21,Ages_16-17_yrs,3385022,1.9,1.9,2591104,40.3,30.9,1.7,1.7,0,0,1.7,0,0,0
6/9/21,Race_eth_NHMult_Oth,7873486,6.1,4.5,6661039,95,90.7,5.7,4.4,0,0,5.7,0,0,0
6/9/21,Race_eth_NHBlack,11408740,8.8,6.5,9823361,27.7,23.8,8.4,6.4,0,0,8.5,0,0,0
6/9/21,Sex_Female,92693372,53,52.5,80548677,55,47.8,53.2,52.8,0,0,53.2,0,0,0
6/9/21,Race_eth_NHAsian,9028188,7,5.1,8240424,47.5,43.4,7.1,5.4,0,0,7.1,0,0,0
6/9/21,Ages_12-15_yrs,4396916,2.5,2.5,1869776,26,11.1,1.2,1.2,0,0,1.2,0,0,0
6/9/21,Race_eth_NHNHOPI,363869,0.3,0.2,319947,39.2,34.5,0.3,0.2,0,0,0.3,0,0,0
6/9/21,Race_eth_NHWhite,77394385,59.6,43.8,71423607,39.2,36.2,61.4,46.8,0,0,61.4,0,0,0
6/9/21,Race_eth_Hispanic,22629796,17.4,12.8,18855390,35.5,29.6,16.2,12.4,0,0,16.2,0,0,0
6/9/21,Ages_75+_yrs,19559651,11.1,11.1,17793740,85.4,77.7,11.7,11.7,0,0,11.7,0,0,0
6/9/21,Sex_unknown,1714220,1,1,1275328,,,0.8,0.8,0,0,0.8,0,0,0
6/9/21,Ages_<5yrs,6457,0,0,2150,0,0,0,0,0,0,0,0,0,0
6/9/21,Race_eth_NHAIAN,1115192,0.9,0.6,942404,45.8,38.7,0.8,0.6,0,0,0.8,0,0,0
6/9/21,Sex_Male,82149566,47,46.5,70802583,50.3,43.3,46.8,46.4,0,0,46.8,0,0,0
6/9/21,Race_eth_unknown,46743491,36,26.5,36360392,,,31.3,23.8,0,0,31.3,0,0,0
6/9/21,Ages_5-11_yrs,138673,0.1,0.1,49573,0.5,0.2,0,0,0,0,0,0,0,0
6/9/21,Sex_known,174842938,99.9,99,151351260,,,99.9,99.2,0,0,99.9,0,0,0
6/9/21,Ages_12-17_yrs,7781938,4.4,4.4,4460880,30.8,17.6,2.9,2.9,0,0,2.9,0,0,0
6/9/21,Race_eth_known,129813656,99.9,73.5,116266172,,,99.9,76.2,0,0,99.9,0,0,0
6/9/21,Ages_18-24_yrs,14258253,8.1,8.1,11549673,46.6,37.8,7.6,7.6,0,0,7.6,0,0,0
6/8/21,Race_eth_NHBlack,11370196,8.8,6.5,9754943,27.6,23.7,8.4,6.4,0,0,8.4,0,0,0
6/8/21,Ages_75+_yrs,19548688,11.1,11.1,17774783,85.3,77.6,11.7,11.7,0,0,11.7,0,0,0
6/8/21,Sex_Male,81953050,47,46.5,70392785,50.1,43.1,46.8,46.4,0,0,46.8,0,0,0
6/8/21,Race_eth_NHAIAN,1111889,0.9,0.6,935780,45.7,38.4,0.8,0.6,0,0,0.8,0,0,0
6/8/21,Ages_65-74_yrs,28297740,16.1,16.1,25807255,88.7,80.9,17,17,0,0,17,0,0,0
6/8/21,Sex_Female,92501446,53,52.5,80142816,54.9,47.5,53.2,52.8,0,0,53.2,0,0,0
6/8/21,Sex_known,174454496,99.9,99,150535601,,,99.9,99.2,0,0,99.9,0,0,0
6/8/21,Race_eth_known,129516755,99.9,73.5,115597346,,,99.9,76.1,0,0,99.9,0,0,0
6/8/21,Ages_40-49_yrs,25080392,14.2,14.2,21751447,61.5,53.3,14.3,14.3,0,0,14.3,0,0,0
6/8/21,Race_eth_Hispanic,22534671,17.4,12.8,18681215,35.3,29.3,16.2,12.3,0,0,16.2,0,0,0
6/8/21,Ages_<5yrs,6444,0,0,2139,0,0,0,0,0,0,0,0,0,0
6/8/21,Race_eth_NHMult_Oth,7855877,6.1,4.5,6621211,95,90.2,5.7,4.4,0,0,5.7,0,0,0
6/8/21,Race_eth_unknown,46649616,36,26.5,36209455,,,31.3,23.9,0,0,31.3,0,0,0
6/8/21,Age_known,176146824,99.9,99.9,151802379,,,99.9,99.9,0,0,99.9,0,0,0
6/8/21,Ages_18-24_yrs,14203762,8.1,8.1,11455656,46.4,37.5,7.5,7.5,0,0,7.5,0,0,0
6/8/21,Ages_25-39_yrs,35312883,20,20,29955350,51.6,43.8,19.7,19.7,0,0,19.7,0,0,0
6/8/21,Ages_16-17_yrs,3364921,1.9,1.9,2550200,40.1,30.4,1.7,1.7,0,0,1.7,0,0,0
6/8/21,Race_eth_NHNHOPI,362638,0.3,0.2,317511,39.1,34.2,0.3,0.2,0,0,0.3,0,0,0
6/8/21,Ages_5-11_yrs,135599,0.1,0.1,42470,0.5,0.1,0,0,0,0,0,0,0,0
6/8/21,Age_unknown,19557,0,0,4442,,,0,0,0,0,0,0,0,0
6/8/21,Ages_50-64_yrs,45864951,26,26,40838871,72,64.2,26.9,26.9,0,0,26.9,0,0,0
6/8/21,Sex_unknown,1711885,1,1,1271220,,,0.8,0.8,0,0,0.8,0,0,0
6/8/21,Ages_12-17_yrs,7692704,4.4,4.4,4173445,30.4,16.5,2.7,2.7,0,0,2.8,0,0,0
6/8/21,Race_eth_NHWhite,77272495,59.7,43.9,71099225,39.2,36,61.5,46.8,0,0,61.5,0,0,0
6/8/21,US,176166381,,100,151806821,53.1,45.7,,100,0,,100,,0,0
6/8/21,Ages_<12yrs,145704,0.1,0.1,45572,0.3,0.1,0,0,0,0,0,0,0,0
6/8/21,Ages_12-15_yrs,4327783,2.5,2.5,1623245,25.6,9.6,1.1,1.1,0,0,1.1,0,0,0
6/8/21,Race_eth_NHAsian,9008989,7,5.1,8187461,47.4,43.1,7.1,5.4,0,0,7.1,0,0,0
6/7/21,Race_eth_NHMult_Oth,7838068,6.1,4.5,6582133,95,89.7,5.7,4.4,0,0,5.7,0,0,0
6/7/21,US,175763077,,100,150991267,52.9,45.5,,100,0,,100,,0,0
6/7/21,Sex_known,174053313,99.9,99,149724017,,,99.9,99.2,0,0,99.9,0,0,0
6/7/21,Race_eth_known,129210369,99.9,73.5,114935003,,,99.9,76.1,0,0,99.9,0,0,0
6/7/21,Ages_75+_yrs,19537746,11.1,11.1,17756041,85.3,77.5,11.8,11.8,0,0,11.8,0,0,0
6/7/21,Ages_<12yrs,142582,0.1,0.1,38854,0.3,0.1,0,0,0,0,0,0,0,0
6/7/21,Race_eth_NHWhite,77145185,59.7,43.9,70770623,39.1,35.9,61.6,46.9,0,0,61.6,0,0,0
6/7/21,Ages_<5yrs,6432,0,0,2132,0,0,0,0,0,0,0,0,0,0
6/7/21,Ages_12-15_yrs,4258027,2.4,2.4,1384791,25.2,8.2,0.9,0.9,0,0,0.9,0,0,0
6/7/21,Race_eth_NHAIAN,1108932,0.9,0.6,930356,45.5,38.2,0.8,0.6,0,0,0.8,0,0,0
6/7/21,Age_known,175743595,99.9,99.9,150986878,,,99.9,99.9,0,0,99.9,0,0,0
6/7/21,Ages_40-49_yrs,25025936,14.2,14.2,21655601,61.4,53.1,14.3,14.3,0,0,14.3,0,0,0
6/7/21,Race_eth_NHAsian,8988066,7,5.1,8135527,47.3,42.8,7.1,5.4,0,0,7.1,0,0,0
6/7/21,Ages_16-17_yrs,3344599,1.9,1.9,2513040,39.9,30,1.7,1.7,0,0,1.7,0,0,0
6/7/21,Ages_65-74_yrs,28277711,16.1,16.1,25770863,88.7,80.8,17.1,17.1,0,0,17.1,0,0,0
6/7/21,Ages_5-11_yrs,132498,0.1,0.1,35759,0.5,0.1,0,0,0,0,0,0,0,0
6/7/21,Ages_12-17_yrs,7602626,4.3,4.3,3897831,30,15.4,2.6,2.6,0,0,2.6,0,0,0
6/7/21,Sex_Female,92302909,53,52.5,79740582,54.8,47.3,53.3,52.8,0,0,53.3,0,0,0
6/7/21,Sex_Male,81750404,47,46.5,69983435,50,42.8,46.7,46.3,0,0,46.7,0,0,0
6/7/21,Race_eth_unknown,46552698,36,26.5,36056244,,,31.4,23.9,0,0,31.4,0,0,0
6/7/21,Sex_unknown,1709764,1,1,1267250,,,0.8,0.8,0,0,0.8,0,0,0
6/7/21,Ages_25-39_yrs,35214166,20,20,29792448,51.5,43.6,19.7,19.7,0,0,19.7,0,0,0
6/7/21,Race_eth_NHBlack,11332731,8.8,6.4,9690924,27.5,23.5,8.4,6.4,0,0,8.4,0,0,0
6/7/21,Age_unknown,19482,0,0,4389,,,0,0,0,0,0,0,0,0
6/7/21,Ages_50-64_yrs,45796783,26.1,26.1,40714117,71.9,64,27,27,0,0,27,0,0,0
6/7/21,Race_eth_NHNHOPI,361422,0.3,0.2,315057,38.9,33.9,0.3,0.2,0,0,0.3,0,0,0
6/7/21,Ages_18-24_yrs,14146045,8,8,11361123,46.3,37.1,7.5,7.5,0,0,7.5,0,0,0
6/7/21,Race_eth_Hispanic,22435965,17.4,12.8,18510383,35.2,29,16.1,12.3,0,0,16.1,0,0,0
6/6/21,Ages_65-74_yrs,28259708,16.1,16.1,25739682,88.6,80.7,17.1,17.1,0,0,17.1,0,0,0
6/6/21,Race_eth_NHAIAN,1106574,0.9,0.6,925831,45.4,38,0.8,0.6,0,0,0.8,0,0,0
6/6/21,Race_eth_NHMult_Oth,7820818,6.1,4.5,6544322,95,89.1,5.7,4.4,0,0,5.7,0,0,0
6/6/21,Ages_12-15_yrs,4192459,2.4,2.4,1148963,24.8,6.8,0.8,0.8,0,0,0.8,0,0,0
